Paper_ID,DOI,Corrigendum_DOI,Material_Parent_ID,ML_Condition_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Source_URL
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Hot_rolling_reduction_pct,50,%,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Hot_Roll_Input_Thickness_mm,10.0,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Hot_Roll_Output_Thickness_mm,5.0,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Homogenization_T_K,1473.15,K,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Homogenization_time_h,2,h,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Homogenization_Atmosphere,Ar,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Post_Homogenization_Quench,Water quench,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Cold_rolling_reduction_pct,70,%,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Cold_Roll_Input_Thickness_mm,5.0,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Cold_Roll_Output_Thickness_mm,1.5,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Annealing_T_K,973.15,K,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Annealing_time_min,30,min,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Cooling_route,Water quench,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Test_T_Raw,room temperature,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Test_T_K,UNRESOLVED_NA,K,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED_NA,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Strain_rate_s-1,0.001,s^-1,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Loading_Mode,Uniaxial tension,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Gauge_length_mm,10,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Gauge_width_mm,2.5,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Specimen_thickness_mm,1.25,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Replicate_n,3,count,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Initial_Phase,Single FCC,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Initial_FCC_fraction,UNRESOLVED_NA,fraction,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED_NA,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Initial_HCP_fraction,0,fraction,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Initial_HCP_Status,DIRECT_EBSD_PHASE_ABSENCE,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Recrystallized_fraction,0.92,fraction,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,NonRecrystallized_fraction,0.08,fraction,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,RZ_Grain_Size_um,3.6,um,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,NRZ_Subgrain_Size_um,0.95,um,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,NRZ_Avg_Dimension_um,12,um,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,PreTest_Twin_State,Annealing twins in RZ; nanoscale twins also present in NRZ,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,PreTest_Twin_Origin,MIXED_PRETEST_ANNEALING_PLUS_PROCESSING_RETAINED_TWINS,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,PreTest_Twin_Width_nm,220,nm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Sigma3_Twin_Boundary_Fraction_Raw,~27.5 vol% in RZ,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Initial_Dislocation_State,Higher dislocation density in NRZ than RZ,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Orientation_State,Randomized RZ grain orientation,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,YS_MPa,589,MPa,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,UTS_MPa,865,MPa,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Elongation_pct,69.1,%,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Original_TRIP,1.0,binary,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Original_TWIP,1.0,binary,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Effective_TRIP,1,binary,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Effective_TWIP,1,binary,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Slip,1,binary,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,TRIP_Evidence_Type,DIRECT_EBSD_PLUS_TEM_SAED_HCP,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,TWIP_Evidence_Type,DIRECT_TEM_DEFORMATION_TWIN_BUNDLES,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
