Target,Split_ID,Split_Strategy,Grouping_Level,Train_Condition_Count,Validation_Condition_Count,Train_Group_Count,Validation_Group_Count,Train_Positive,Train_Negative,Validation_Positive,Validation_Negative,Both_Classes_Train,Both_Classes_Validation,Group_Overlap,Paper_Overlap,Study_Overlap,Material_Overlap,Source_Alloy_Family_Overlap,Strict_Leakage_Overlap,Feature_Set,Feature_Complete_Train,Feature_Complete_Validation,Scientific_Validity,Statistical_Limitation,Recommended_Status,Notes,Number_of_Folds,Fold_Number,Design_Feasibility,Validation_Group_IDs,Feature_Complete_Train_Positive,Feature_Complete_Train_Negative,Feature_Complete_Validation_Positive,Feature_Complete_Validation_Negative,Train_TRIP_Positive,Train_TRIP_Negative,Validation_TRIP_Positive,Validation_TRIP_Negative,Train_TWIP_Positive,Train_TWIP_Negative,Validation_TWIP_Positive,Validation_TWIP_Negative,Train_00,Train_10,Train_01,Train_11,Validation_00,Validation_10,Validation_01,Validation_11
T1_TRIP,T1_GH_STRICT_03,DETERMINISTIC_GROUPED_HOLDOUT,Leakage_Group_Strict_WITH_PAPER_FALLBACK,24,8,10,2,21,3,6,2,True,True,0,0,0,0,0,0,M5_PLUS_INITIAL_MICROSTRUCTURE,12,4,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 5 TRIP negatives across 4 strict groups; M2 retains 2 negatives across 2 strict groups; M5_PLUS_INITIAL_MICROSTRUCTURE complete cases do not retain both target classes in training and validation,INVALID_CLASS_SUPPORT,"Exhaustive lexical search over two/three strict validation groups; validation size constrained to 18-35%; both full-target and raw M2-complete subsets retain both classes; exact unparsed source-alloy families are disjoint; distinct negative-group sets retained; held groups=P007_SERIES01|P008_SERIES01; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",1,1,TARGET_ROSTER_FEASIBLE; FEATURE_SET_NOT_FEASIBLE,P007_SERIES01|P008_SERIES01,12,0,4,0,21,3,6,2,15,5,6,1,1,4,2,13,0,1,2,4
T2_TWIP,T2_LOPO_F01_P001,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,24,3,0,3,True,False,0,0,0,0,0,0,M1_CHEMISTRY,22,3,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P001; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,1,NOT_FEASIBLE,P001,19,3,0,3,19,5,3,0,24,3,0,3,1,2,4,17,0,3,0,0
T2_TWIP,T2_LOPO_F01_P001,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,24,3,0,3,True,False,0,0,0,0,0,0,M2_CHEMISTRY_PLUS_TEST,17,3,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P001; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,1,NOT_FEASIBLE,P001,14,3,0,3,19,5,3,0,24,3,0,3,1,2,4,17,0,3,0,0
T2_TWIP,T2_LOPO_F01_P001,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,24,3,0,3,True,False,0,0,0,0,0,0,M3_PLUS_PROCESSING,17,3,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P001; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,1,NOT_FEASIBLE,P001,14,3,0,3,19,5,3,0,24,3,0,3,1,2,4,17,0,3,0,0
T2_TWIP,T2_LOPO_F01_P001,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,24,3,0,3,True,False,0,0,0,0,0,0,M4_PLUS_PHYSICS,17,3,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P001; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,1,NOT_FEASIBLE,P001,14,3,0,3,19,5,3,0,24,3,0,3,1,2,4,17,0,3,0,0
T2_TWIP,T2_LOPO_F01_P001,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,24,3,0,3,True,False,0,0,0,0,0,0,M5_PLUS_INITIAL_MICROSTRUCTURE,14,3,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P001; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,1,NOT_FEASIBLE,P001,12,2,0,3,19,5,3,0,24,3,0,3,1,2,4,17,0,3,0,0
T2_TWIP,T2_LOPO_F02_P002,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,22,5,2,1,True,True,0,0,0,0,0,0,M1_CHEMISTRY,22,3,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P002; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,2,NOT_FEASIBLE,P002,17,5,2,1,20,4,2,1,22,5,2,1,0,5,4,15,1,0,0,2
T2_TWIP,T2_LOPO_F02_P002,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,22,5,2,1,True,True,0,0,0,0,0,0,M2_CHEMISTRY_PLUS_TEST,17,3,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P002; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,2,NOT_FEASIBLE,P002,12,5,2,1,20,4,2,1,22,5,2,1,0,5,4,15,1,0,0,2
T2_TWIP,T2_LOPO_F02_P002,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,22,5,2,1,True,True,0,0,0,0,0,0,M3_PLUS_PROCESSING,17,3,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P002; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,2,NOT_FEASIBLE,P002,12,5,2,1,20,4,2,1,22,5,2,1,0,5,4,15,1,0,0,2
T2_TWIP,T2_LOPO_F02_P002,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,22,5,2,1,True,True,0,0,0,0,0,0,M4_PLUS_PHYSICS,17,3,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P002; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,2,NOT_FEASIBLE,P002,12,5,2,1,20,4,2,1,22,5,2,1,0,5,4,15,1,0,0,2
T2_TWIP,T2_LOPO_F02_P002,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,22,5,2,1,True,True,0,0,0,0,0,0,M5_PLUS_INITIAL_MICROSTRUCTURE,16,1,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P002; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,2,NOT_FEASIBLE,P002,11,5,1,0,20,4,2,1,22,5,2,1,0,5,4,15,1,0,0,2
T2_TWIP,T2_LOPO_F03_P003,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,1,0,M1_CHEMISTRY,22,3,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P003; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,3,NOT_FEASIBLE,P003,16,6,3,0,19,5,3,0,21,6,3,0,1,5,4,14,0,0,0,3
T2_TWIP,T2_LOPO_F03_P003,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,1,0,M2_CHEMISTRY_PLUS_TEST,17,3,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P003; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,3,NOT_FEASIBLE,P003,11,6,3,0,19,5,3,0,21,6,3,0,1,5,4,14,0,0,0,3
T2_TWIP,T2_LOPO_F03_P003,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,1,0,M3_PLUS_PROCESSING,17,3,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P003; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,3,NOT_FEASIBLE,P003,11,6,3,0,19,5,3,0,21,6,3,0,1,5,4,14,0,0,0,3
T2_TWIP,T2_LOPO_F03_P003,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,1,0,M4_PLUS_PHYSICS,17,3,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P003; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,3,NOT_FEASIBLE,P003,11,6,3,0,19,5,3,0,21,6,3,0,1,5,4,14,0,0,0,3
T2_TWIP,T2_LOPO_F03_P003,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,1,0,M5_PLUS_INITIAL_MICROSTRUCTURE,14,3,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P003; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,3,NOT_FEASIBLE,P003,9,5,3,0,19,5,3,0,21,6,3,0,1,5,4,14,0,0,0,3
T2_TWIP,T2_LOPO_F04_P007,LEAVE_ONE_PAPER_OUT,Paper_ID,26,4,11,1,21,5,3,1,True,True,0,0,0,0,0,0,M1_CHEMISTRY,21,4,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P007; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,4,NOT_FEASIBLE,P007,16,5,3,1,18,5,4,0,21,5,3,1,1,4,4,14,0,1,0,3
T2_TWIP,T2_LOPO_F04_P007,LEAVE_ONE_PAPER_OUT,Paper_ID,26,4,11,1,21,5,3,1,True,True,0,0,0,0,0,0,M2_CHEMISTRY_PLUS_TEST,16,4,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P007; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,4,NOT_FEASIBLE,P007,11,5,3,1,18,5,4,0,21,5,3,1,1,4,4,14,0,1,0,3
T2_TWIP,T2_LOPO_F04_P007,LEAVE_ONE_PAPER_OUT,Paper_ID,26,4,11,1,21,5,3,1,True,True,0,0,0,0,0,0,M3_PLUS_PROCESSING,16,4,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P007; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,4,NOT_FEASIBLE,P007,11,5,3,1,18,5,4,0,21,5,3,1,1,4,4,14,0,1,0,3
T2_TWIP,T2_LOPO_F04_P007,LEAVE_ONE_PAPER_OUT,Paper_ID,26,4,11,1,21,5,3,1,True,True,0,0,0,0,0,0,M4_PLUS_PHYSICS,16,4,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P007; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,4,NOT_FEASIBLE,P007,11,5,3,1,18,5,4,0,21,5,3,1,1,4,4,14,0,1,0,3
T2_TWIP,T2_LOPO_F04_P007,LEAVE_ONE_PAPER_OUT,Paper_ID,26,4,11,1,21,5,3,1,True,True,0,0,0,0,0,0,M5_PLUS_INITIAL_MICROSTRUCTURE,13,4,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P007; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,4,NOT_FEASIBLE,P007,9,4,3,1,18,5,4,0,21,5,3,1,1,4,4,14,0,1,0,3
T2_TWIP,T2_LOPO_F05_P008,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,0,0,M1_CHEMISTRY,24,1,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P008; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,5,NOT_FEASIBLE,P008,18,6,1,0,21,3,1,2,21,6,3,0,1,5,2,16,0,0,2,1
T2_TWIP,T2_LOPO_F05_P008,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,0,0,M2_CHEMISTRY_PLUS_TEST,19,1,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P008; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,5,NOT_FEASIBLE,P008,13,6,1,0,21,3,1,2,21,6,3,0,1,5,2,16,0,0,2,1
T2_TWIP,T2_LOPO_F05_P008,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,0,0,M3_PLUS_PROCESSING,19,1,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P008; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,5,NOT_FEASIBLE,P008,13,6,1,0,21,3,1,2,21,6,3,0,1,5,2,16,0,0,2,1
T2_TWIP,T2_LOPO_F05_P008,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,0,0,M4_PLUS_PHYSICS,19,1,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P008; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,5,NOT_FEASIBLE,P008,13,6,1,0,21,3,1,2,21,6,3,0,1,5,2,16,0,0,2,1
T2_TWIP,T2_LOPO_F05_P008,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,0,0,M5_PLUS_INITIAL_MICROSTRUCTURE,17,0,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P008; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,5,NOT_FEASIBLE,P008,12,5,0,0,21,3,1,2,21,6,3,0,1,5,2,16,0,0,2,1
T2_TWIP,T2_LOPO_F06_P010,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,0,0,M1_CHEMISTRY,22,3,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P010; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,6,NOT_FEASIBLE,P010,16,6,3,0,20,4,2,1,21,6,3,0,1,5,3,15,0,0,1,2
T2_TWIP,T2_LOPO_F06_P010,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,0,0,M2_CHEMISTRY_PLUS_TEST,20,0,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P010; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,6,NOT_FEASIBLE,P010,14,6,0,0,20,4,2,1,21,6,3,0,1,5,3,15,0,0,1,2
T2_TWIP,T2_LOPO_F06_P010,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,0,0,M3_PLUS_PROCESSING,20,0,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P010; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,6,NOT_FEASIBLE,P010,14,6,0,0,20,4,2,1,21,6,3,0,1,5,3,15,0,0,1,2
T2_TWIP,T2_LOPO_F06_P010,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,0,0,M4_PLUS_PHYSICS,20,0,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P010; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,6,NOT_FEASIBLE,P010,14,6,0,0,20,4,2,1,21,6,3,0,1,5,3,15,0,0,1,2
T2_TWIP,T2_LOPO_F06_P010,LEAVE_ONE_PAPER_OUT,Paper_ID,27,3,11,1,21,6,3,0,True,False,0,0,0,0,0,0,M5_PLUS_INITIAL_MICROSTRUCTURE,17,0,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P010; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,6,NOT_FEASIBLE,P010,12,5,0,0,20,4,2,1,21,6,3,0,1,5,3,15,0,0,1,2
T2_TWIP,T2_LOPO_F07_P011,LEAVE_ONE_PAPER_OUT,Paper_ID,28,2,11,1,23,5,1,1,True,True,0,0,0,0,1,0,M1_CHEMISTRY,23,2,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P011; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,7,NOT_FEASIBLE,P011,18,5,1,1,20,5,2,0,23,5,1,1,1,4,4,16,0,1,0,1
T2_TWIP,T2_LOPO_F07_P011,LEAVE_ONE_PAPER_OUT,Paper_ID,28,2,11,1,23,5,1,1,True,True,0,0,0,0,1,0,M2_CHEMISTRY_PLUS_TEST,18,2,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P011; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,7,NOT_FEASIBLE,P011,13,5,1,1,20,5,2,0,23,5,1,1,1,4,4,16,0,1,0,1
T2_TWIP,T2_LOPO_F07_P011,LEAVE_ONE_PAPER_OUT,Paper_ID,28,2,11,1,23,5,1,1,True,True,0,0,0,0,1,0,M3_PLUS_PROCESSING,18,2,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P011; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,7,NOT_FEASIBLE,P011,13,5,1,1,20,5,2,0,23,5,1,1,1,4,4,16,0,1,0,1
T2_TWIP,T2_LOPO_F07_P011,LEAVE_ONE_PAPER_OUT,Paper_ID,28,2,11,1,23,5,1,1,True,True,0,0,0,0,1,0,M4_PLUS_PHYSICS,18,2,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P011; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,7,NOT_FEASIBLE,P011,13,5,1,1,20,5,2,0,23,5,1,1,1,4,4,16,0,1,0,1
T2_TWIP,T2_LOPO_F07_P011,LEAVE_ONE_PAPER_OUT,Paper_ID,28,2,11,1,23,5,1,1,True,True,0,0,0,0,1,0,M5_PLUS_INITIAL_MICROSTRUCTURE,15,2,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding P011; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,7,NOT_FEASIBLE,P011,11,4,1,1,20,5,2,0,23,5,1,1,1,4,4,16,0,1,0,1
T2_TWIP,T2_LOPO_F08_P012,LEAVE_ONE_PAPER_OUT,Paper_ID,26,4,11,1,20,6,4,0,True,False,0,0,0,0,0,0,M1_CHEMISTRY,21,4,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P012; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,8,NOT_FEASIBLE,P012,15,6,4,0,21,5,1,0,20,6,4,0,1,5,4,16,0,0,0,1
T2_TWIP,T2_LOPO_F08_P012,LEAVE_ONE_PAPER_OUT,Paper_ID,26,4,11,1,20,6,4,0,True,False,0,0,0,0,0,0,M2_CHEMISTRY_PLUS_TEST,16,4,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P012; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,8,NOT_FEASIBLE,P012,10,6,4,0,21,5,1,0,20,6,4,0,1,5,4,16,0,0,0,1
T2_TWIP,T2_LOPO_F08_P012,LEAVE_ONE_PAPER_OUT,Paper_ID,26,4,11,1,20,6,4,0,True,False,0,0,0,0,0,0,M3_PLUS_PROCESSING,16,4,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P012; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,8,NOT_FEASIBLE,P012,10,6,4,0,21,5,1,0,20,6,4,0,1,5,4,16,0,0,0,1
T2_TWIP,T2_LOPO_F08_P012,LEAVE_ONE_PAPER_OUT,Paper_ID,26,4,11,1,20,6,4,0,True,False,0,0,0,0,0,0,M4_PLUS_PHYSICS,16,4,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding P012; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",12,8,NOT_FEASIBLE,P012,10,6,4,0,21,5,1,0,20,6,4,0,1,5,4,16,0,0,0,1
